text_new,actual_label,predicted_label
Lima tahun jadi gubernur Anies nggak ngapangapain Heru penggantinya walau baru beberapa hari telah berhasil menyulap Jakarta jadi semoderen iniJauh banget jangan emosi,FAKE,FAKE
Arief Budiman  Saya Siap Di Kutuk Menjadi Batu Jika KPU Curang unggah akun Facebook Herry Yanti Sabtu 111,FAKE,FAKE
Semakin waspada dihari yg semakin jahat Manusia bertingkah sprti binatang alam yg sdh tdk ramah lg dg kitaBerlari kpd Tuhanperlindungan kitaSejumlah org ditmukn trtembak saat kedatangan kreta di stasiun bwah tanah 36th Street n 4th Avenue Brooklyn NY AS ,FAKE,FAKE
 PANGLIMA T N I TEPAKSA TURUN TANGAN NASIB FERDY SAMBO SEMAKIN SADIS di video  SEMVA TERK3JUT4KHIRNYA J3NDRAL ANDIK4 TVRUN T4NGANF3RDY S4MBO N4NGIS di post,FAKE,FAKE
James Riyadi  Siapapun yang merasa pahlawan bagi pribumi menentang kekuatan 9Naga dan MSS sebagai pemilik Indonesia yang sesungguhnya maka siksaan dan kenistaanlah yang pantas baginya agar tak ada lagi tokohtokoh Ulama yang menentang kami POLRI adalah eksekutor kamiPemerintah Indonesia hidup dari kamiTNI tunduk kepada kekuatan politikSeluruh Partai pendukung Pemerintah pun menggantungkan nyawanya kepada kamiSumber daya alam Indonesia sepenuhnya kami yang mengelola Pribumi Indonesia tak pantas bekerja di ratusan perusahaan 9Naga yang tersebar di seluruh IndonesiaDalam video  suara RlZlEQ sang pemberontak berhadapan dengan D88,FAKE,FAKE
PEMBERITAHUANNomor L 920124340121672021TENTANGPENYALURAN DONASI UNTUK TEMPAT IBADAH YANG BERADA DI WILAYAH DAERAH KABUPATEN GRESIK TAHUN 2021 Bersama ini di beritahukan dengan Hormat Bahwa  Untuk Tempat ibadah Yang masuk dalam daftar Penerima Donasi tentunya terlebih dahulu telah di seleksi serta Survei Tim yang di tugaskan oleh Bpk Bupati Ada pun Syarat yang harus dilengkapi Oleh pihak terkait adalah sebagai berikut  Mempunyai Rekening Bank Dengan Atas Nama LembagaDisertakan LPD Laporan Penggunaan DonasiSemisal Tempat ibadah belum memiliki Rekeng Atas Nama Lembaga Bisa di Gunakan Rekening Pribadi Akan tetapi Harus di sertakan Kartu Identitas yang sesuai dengan data ban Mengenai Perihal di atasa di karenakan terkendala pandemic COVID19 Maka Sekretariat Daerah Kabupaten GRESIK Thn 2021  Menerapkan Program Penyaluran Donasi dengan Cara TRANSFER Antar rekening Bank Dengan syarat yang telah di tentukan di atasDemikian Pemberitahuan ini di Sampaikan untuk di perhatikan dan menjadikan maklum Dikeluarkan di  GRESIK Pada Tanggal 16 Juli 2021 an BUPATI GRESIK SEKRETARIAT DAERAH Selaku Panitia Pelaksana Penyaluran Donasi TH 2021 Kabupaten Gresik DrsABIMANYU PONCOATMOJO ISWINARNO MM Pembina Utama Madya NIP 19620904 199003 1008,FAKE,FAKE
Purwokerto  FPI  BANSER Geruduk Kantor PDIP Hajar Bila Ketemu Pengurus Nya  Kita Bangsa Yg Besar Islam Terbesar Di Dunia Jgn Di Atur Oleh Partai PKI Komunis ,FAKE,FAKE
Taliban will give Freedom to womenYes they can occasionally breath PenjelasanAkun Twitter shweta CandidShweta mengunggah cuitan berupa foto wanita bercadar diborgol oleh seorang pria dengan narasi yang menyebutkan Taliban  Cuitan yang diunggah pada 18 Agustus 2021 itu mendapatkan atensi berupa 86 retweet 225 suka dan 85 balasan Berdasarkan hasil penelusuran foto cuitan itu merupakan ilustrasi pelelangan wanita untuk dijadikan budak seks oleh ISIS yang dilakukan saat aksi protes kelompok Kurdi di Westminster Square London Inggris pada 15 Oktober 2014 Mengutip dari Newsweek salah satu pengunjuk rasa menyebutkan pelelangan tersebut terjadi setiap hari di Irak dan Suriah Ini terjadi setiap hari di Irak dan Suriah Kami membawanya kepada Anda teriaknya saat memimpin empat wanita yang dirantai dan bercadar diikuti oleh 20 pengunjuk rasa yang meneriakkan ISIS ISIS teroris  Selain itu sang fotografer Ari Murad mengonfirmasi bahwa foto yang diambilnya itu bertujuan untuk menyoroti penculikan wanita Kurdi Yazidi oleh Isis melalui akun Twitter pribadinya arimuradd pada 20 Agustus 2021 Ia juga pernah mengunggah video aksi demo itu di laman Facebook pribadinya Ari Murad pada 2 Maret 2016 Dari berbagai fakta di atas cuitan akun Twitter shweta CandidShweta dikategorikan sebagai Konten yang Salah Referensi httpswwwnewsweekcomkurdishactivistsstageisisslavemarketcentrallondon277696 I took this photo in 2014 to highlight how ISIS have kidnapped Kurdish Yazidi women This image is being circulated all over the press in recent days claiming it to be Afghanistan 2021 httpstcoeULAvGlY35 Ari Murad arimuradd August 20 2021 httpswwwfacebookcomwatchref externalv 1297277143622801 Editor Bentang Febrylian,FAKE,FAKE
HATI2 TES COVID ASAL CHINA BEKERJA SAMADGN LBP RENCANA PEMBUNUHAN MASSAL UNTUK PRIBUMI INI HIMBAUAN MENTERI AUSTRALIA AGAR RAKYAT INDONESIA WAJIB MENOLAKNYAATAU MELAWAN MAAF INI PENTING  JGN DISEPELEKAN WAJIB DISAMPAIKAN KEPADA SELURUH RAKYAT INDONESIA  Menkes menghalalkan spt tergesa2 mendaulat vaksin tsb legal Tampa uji akurat kitakah yg akan jd barometer uji coba,FAKE,FAKE
Video Presiden Joko Widodo Jenguk Lesti Kejora Di Rumah Sakit Tanpa Kehadiran Rizky Billar,FAKE,FAKE
pelabuhan merak Lampung penyembarangan di tutup katanya bukak lagi abis Lebaran Hj lebaran indul fitri gak boleh mudik Gara Virus covid19 padahal udah rindu banget sama Keluarga Gagal mudikk,FAKE,FAKE
What da hell is a polor bear doin in Arlington texas Penjelasan Akun Twitter turtle strawmuncher mengunggah cuitan berupa foto beruang kutub yang diklaimnya berada di Arlington Texas Cuitan yang diunggah pada 3 Februari 2022 itu mendapat atensi berupa 319 ribu suka dan 273 ribu retweet Berdasarkan hasil penelusuran foto cuitan tersebut bukan foto beruang kutub di ArlingtonTexas Foto itu adalah foto beruang kutub yang berkeliaran di Longyearbyen Norwegia bulan Desember 2019 dan digunakan pada artikel Situs Spitsbergen  Svalbard berjudul Polar bear back in Longyearbyen terbit 28 Desember 2019 Situs resmi Gubernur Svalbard juga mengabarkan bahwa beruang kutub itu dipindahkan dari Longyearbreen menuju Van Mijenfjorden menggunakan helicopter pada 28 Desember 2019 Sebagai tambahan hoaks serupa pernah dibahas dalam artikel Turn Back Hoax berjudul SALAH Foto Beruang Kutub Berkeliaran di Kota Thrall Texas Amerika Serikat terbit pada 19 Februari 2021 Dengan demikian cuitan akun Twitter turtle strawmuncher dikategorikan sebagai Konteks yang Salah Referensi httpswwwspitsbergensvalbardcom20191228polarbearbackinlongyearbyenhtml httpswwwsysselmesterennoennews201912polarbearupdate2 SALAH Foto Beruang Kutub Berkeliaran di Kota Thrall Texas Amerika Serikat Editor Bentang Febrylian,FAKE,FAKE
TARIK SEKARANG SEMUA TABUNGAN KALIAN DI BANK ADA PEMBEKUAN REKENING MEREKA AKAN CUCI UANG DI SINGAPUR UANG KALIAN AKAN DI SIKAT,FAKE,FAKE
Penjelasan  Fakta  Beredar sebuah tangkapan layar dari acara kampanye AhokDjarot yang dimuat di Metro TV Tangkapan layar dengan judul bombastis itu membuat warganet bertanyatanya apakah itu benar Faktanya tangkapan layar tersebut sudah di edit Bagi orang awam yang teliti melihat judul tersebut sudah terlihat bahwa judul itu hoax Judul asli videonya adalah Kampanye Akbar AhokDjarot  httpswwwfacebookcomgroupsfafhhpermalink416525392013335,FAKE,FAKE
Malaysia Qatar Jepang Hongkong Frankfurt kini giliran Turki proses Pilpres kacau Diperkirakan ribuan suara 02 hangus Jangan biarkan terjadi di dalam negeri Datang ke TPS Tusuk Prabowo Sandi Awasi kotak suara lawan kecurangan jangan pulang sebelum menang Penjelasan Komisi Pemilihan Umum mencatat ada sebanyak 2 juta lebih atau tepatnya 2058191 pemilih WNI di luar negeri Jumlah pemilih terbanyak ada di Malaysia yakni 985216 orang disusul pemilih di Cina mencapai 465032 warga Di banyak negara memang terjadi banyak antrean panjang para pemilih KPU menjelaskan alasan banyaknya WNI yang terpaksa mengantre berjamjam sebelum dapat menggunakan hak suaranya dalam pemilu luar negeri akhir pekan ini Dugaan sementara antrean itu kategori Daftar Pemilih Khusus DPK yakni pemilih yang tidak masuk DPTDPTb dan baru sadar belakangan untuk ikut milih bukan lapor saat masih proses pendataan ujar Komisioner KPU Pramono Ubaid Tanthowi Minggu 1442019 sebagaimana dikutip dari detikcom Putusan MK Mahkamah Konstitusi bilang mereka bisa nyoblos di satu jam terakhir tambahnya Bisa tidaknya pemilih tambahan itu mencoblos kata dia tergantung pada ketersediaan surat suara Dengan demikian keluhan dari JS Prabowo tidak bisa tergolong sebagai kecurangan pemilu Selain itu klaim bahwa ada ribuan pemilih 02 yang kehilangan suara juga tidak berdasar karena memang hanya ada 500an pemilih yang terdaftar di Turki Referensi httpscekfaktacomfocus1829 httpscekfaktatempocofakta232faktaatauhoaksbenarkahribuansuarapemilihprabowohanguskarenakecuranganpemiluditurki,FAKE,FAKE
The new UK PM performing his spiritualtraditional rituals before entering his new office We have largely abandoned ours Terjemahan PM Inggris yang baru melakukan ritual spiritualadatnya sebelum memasuki kantor barunya Kami besar telah meninggalkan tradisi kami Penjelasan Beredar sebuah video di Twitter yang diklaim PM Inggris yang baru Rishi Sunak sedang melaksanakan kegiatan ritual adatnya sebelum memasuki kantornya yang baru terlihat dalam video bahwa kantor tersebut merupakan Downing Street No 10 tempat seorang PM Inggris berkantor dan tinggal di dalamnya Setelah ditelusuri klaim untuk video tersebut salah Faktanya video tersebut merupakan video lama pada saat Rishi Sunak menyalakan lilin di depan pintu Downing Street No 10 untuk memperingati hari Dipawali tahun 2020 pada saat itu Rishi Sunak masih menjabat sebagai Menteri Keuangan di bawah pemerintahan Perdana Menteri Boris Johnson Tidak ada ritual resmi yang dilakukan Rishi Sunak pada hari pertama dirinya berkantor sebagai Perdana Menteri Inggris Diketahui Rishi Sunak penganut agama Hindu sehingga melakukan kegiatan tersebut Dengan demikian hari pertama PM Inggris yang baru melakukan ritual adat merupakan hoax dengan kategori Konteks yang Salah Referensi httpswwwsnopescomfactchecksunakcandlesvideo httpsjatengtribunnewscom20221025profildanagamarishisunakperdanamenteriinggrispertamayangberdarahindiamenantumiliarder httpsidwikipediaorgwikiDowningStreetNomor10text Downing20Street20No201020merupakantepat20di20atas20lubang20surat Editor Bentang Febrylian,FAKE,FAKE
BAHAGIALAH PENGEMAR KOPI Breaking News dari CNN Minum Kopi 3 x Sehari untuk menangkal Covid19 Dr Li Wenliang dokter pahlawan China yang dihukum karena mengatakan yang sebenarnya tentang Virus Corona dan kemudian meninggal karena penyakit yang sama telah mendokumentasikan file kasus untuk tujuan penelitian dan dalam file kasus tersebut mengusulkan penyembuhan yang secara signifikan akan mengurangi dampak COVID19 Virus pada tubuh manusia Bahan kimia Methylxanthine Theobromine dan Theophylline merangsang senyawa yang dapat menangkal virus ini pada manusia dengan sistem kekebalan minimal ratarata Yang lebih mengejutkan adalah bahwa katakata rumit yang sangat sulit dipahami oleh orangorang di China ini sebenarnya disebut KOPI di India YA KOPI reguler kami memiliki semua bahan kimia ini di dalamnya Methylxanthine utama dalam COFFEE adalah kafein stimulan Methylxanthines lain yang ditemukan dalam KOPI adalah dua senyawa kimiawi yang serupa Theobromine dan Theophylline Tanaman KOPI menciptakan bahan kimia ini sebagai cara untuk menangkal serangga dan hewan lainnya Siapa yang tahu bahwa semua solusi untuk virus ini adalah secangkir KOPI sederhana dan itulah alasan mengapa begitu banyak pasien di China disembuhkan Staf rumah sakit di China sudah mulai menyajikan KOPI kepada pasien 3 kali sehari Dan efeknya akhirnya di Wuhan Pusat Pandemi ini telah diatasi dan penularan ke komunitas hampir berhenti Silakan bagikan pesan ini kepada teman dan keluarga Anda untuk menyadarkan mereka tentang berkah berupa KOPI di dapur Anda Penjelasan Beredar melalui pesan berantai Whatsapp yang menyatakan bahwa meminum kopi tiga kali sehari dapat menangkal Covid19 Dalam pesan berantai tersebut disebutkan bahwa saran minum kopi tersebut merupakan saran dari Dr Li Wenliang seorang dokter dari China Berdasarkan hasil penelusuran nama Dr Li Wenliang pernah digunakan dalam narasi hoaks yang sudah pernah diperiksa faktanya pada artikel berjudul SALAH salah satu solusi untuk virus ini adalah secangkir teh sederhana yang tayang di turnbackhoaxid pada 28 Maret 2020 Dalam artikel tersebut diketahui bahwa Dr Li Wenliang diketahui bukanlah dokter ahli virus melainkan seorang dokter mata Adapun dilansir dari tirtoid Methylxanthine Theobromine dan Theophylline studi dari National Center for Biotechnology Information berjudul Health Benefits of Methylxanthines in Cacao and Chocolate 2018 menyebutkan Methylxanthine sering ditemukan dalam minuman seperti kopi teh minuman energi atau coklat sama seperti Theophylline dan Theobromine Kandungan ini bermanfaat di berbagai bidang seperti neurodegeneratif dan mengobati penyakit pernapasan diabetes atau kanker Studi ini tidak menyebutkan adanya manfaat Methylxanthine Theobromine dan Theophylline untuk menangkal keluarga virus SARS salah satunya Covid19 Berdasarkan penjelasan tersebut maka konten pesan berantai tersebut masuk ke dalam kategori Misleading Content atau Konten yang Menyesatkan Referensi httpswebfacebookcomgroupsfafhhpermalink1293820164283849 httpswwwliputan6comcekfaktaread4361580cekfaktatidakbenarinformasiminumkopibisamenangkalcovid19daridokterliwenliang SALAH salah satu solusi untuk virus ini adalah secangkir teh sederhana httpswwwrepublicworldcomfactcheckcoronavirusfactcheckdiddrliwenliangclaimthatcoffeecurescoronavirushtml httpstirtoidbenarkahkopimamputangkalcovid19f2M9,FAKE,FAKE
TANPA KOMPROMI bangbang JOKOWI TUNJUK LANGSUNG MAHFUD MD JADI KETUA KPK,FAKE,FAKE
Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center RSCC di atas adalah undangan palsu dan hoaks Sebagai anggota DPR RI saya tidak pernah menerima pengaduan soal masalah tersebut ujar Anggota DPR Komisi XI Fraksi Golkar Misbakhun Minggu 169 Penjelasan Beredar informasi yang mengatakan Anggota DPR Komisi XI dari Fraksi Golkar Misbakhun memfasilitasi konferensi pers yang digagas oleh Ratna Sarumpaet Crisis Center RSCC terkait pemblokiran rekening bank atasa nama Tokoh Papua Ruben PS Marey oleh pemerintah Pesan yang tersebar melalui pesan berantai Whatsapp itu menyebutkan konferensi pers akan diselenggarakan di ruang kerja Misbakhun di Gedung DPR RI pada Senin 179 besok Menanggapi itu Misbakhun memberikan klarifikasinya Ia menyatakan informasi tersebut adalah tidak benar atau hoaks Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center RSCC di atas adalah undangan palsu dan hoaks Sebagai anggota DPR RI saya tidak pernah menerima pengaduan soal masalah tersebut ujar Misbakhun Minggu 169 Tentang lembaga RSCC sendiri Misbakhun mengaku tidak pernah mengetahuinya Dan tidak pernah berkerja sama dalam bentuk apa pun Saya tidak pernah berhubungan dengan RSCC dalam bentuk apa pun Bahkan saya tidak tahu ada lembaga RSCC tegas Misbakhun Mengingat tugasnya sebagai Anggota DPR yang banyak menerima laporan Misbakhun mengaku untuk informasi yang tersebar terkait RSCC dan penutupan rekening bank atasa nama Ruben PS Marey belum pernah didengarnya Saya tidak pernah tahu Mendengar pun tidak karena sebagai anggota DPR RI juga tidak pernah menerima pengaduan soal masalah tersebut pungkas Misbakhun Dan berikut keterangan lengkap dari Misbakhun Penjelasan Terkait Undangan PeliputanRelease Ratna Sarumpaet Crisis Center RSCC Saya membaca beredarnya Undangan PeliputanRelease yang dilkeluarkan oleh Ratna Sarumpaet Crisis Center RSCC bertanggal 16 September 2018 yang dikirimkan melalui Whatsapp Group diantaranya Suara Rakyat Merdeka ada yang memposting Undangan Peliputan tersebut 1 Saya tidak pernah berhubungan dengan apa yg disebut dengan Ratna Sarumpaet Crisis Center RSCC dalam bentuk komunikasi apapun Bahkan saya tidak tahu adanya lembaga tersebut kalau itu berbentuk lembaga 2 Saya tidak pernah membuat kesepakatan dengan Ratna Sarumpaet Crisis Center RSCC untuk memfasilitasi sebuah undangan jumpa pers di ruang kerja saya pada hari Senin tanggal 17 September 2018 pukul 1000 WIB di gedung Nusantara 1 DPR RI seperti pada tanggal yang disebarkan pada undangan peliputan tersebut 3 Subtansi masalah kasus pembekuan rekening yang disebutkan milik Ruben S Marey SSos MSi dan kawankawan seperti yang diuraikan dalam Undangan PeliputanRelease tersebut saya tidak pernah tahu tidak pernah mendengar dan sebagai anggota DPR RI tidak pernah menerima pengaduan soal masalah tersebut 4 Saya menganggap bahwa Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center RSCC di atas adalah undangan palsu dan HOAX Referensi 1 httpspolitikrmolco DikabarkanBantuKasusTokohPapu 2 httpswwwantaranewscom 7 misbakhunjadisasaranhoaks 3 httpswwwwartaekonomicoid dikenalgetolbelajokowi 4 httpsakuratco id319732readawasadahoaksundangan,FAKE,FAKE
Inggris This is not a five star hotel This is hostel constructed by Congress government in 2012 for JNU students from J  K It has 400 rooms In this hostel no Hindus or other religion can stay Islam students f on JK will stay free of cost ad study here on the cost our whole Indian tax payers money After completing the course they will shout slogans against Indian nation What a secular party is Congress  Indonesia Ini bukan hotel bintang lima Ini adalah asrama yang dibangun oleh pemerintah Kongres pada tahun 2012 untuk siswa JNU dari JK Memiliki 400 kamar Di hostel ini tidak ada umat Hindu atau agama lain yang bisa tinggal Pelajar Islam f di JK akan tetap bebas biaya dan belajar di sini dengan biaya seluruh uang pembayar pajak India kami Setelah menyelesaikan kursus mereka akan meneriakkan sloganslogan yang menentang bangsa India Partai sekuler apa itu Kongres ,FAKE,FAKE
